
RECORD:;Start date :; 15/12/2020  16:21:21 ;End date :; 15/12/2020  16:22:34 ;Time [hh:mm:ss]:;00:01:12;Frequency [Hz] :;100;Period [ms] :;10.0;Numbers of points :;7296;Sensor number :;3;

;Sensor No1;;;;;;;;;;;;;;;Sensor No2;;;;;;;;;;;;;;;Sensor No3;;;;;;;;;;;;;;;

Time [s];AccX_0 [g];AccY_0 [g];AccZ_0 [g];GyrX_0 [deg/s];GyrY_0 [deg/s];GyrZ_0 [deg/s];AngRX_0 [deg];AngRY_0 [deg];AngRZ_0 [deg];AngCX_0 [deg];AngCY_0 [deg];AngCZ_0 [deg];AccAX_0 [deg/s2];AccAY_0 [deg/s2];AccAZ_0 [deg/s2];AccX_1 [g];AccY_1 [g];AccZ_1 [g];GyrX_1 [deg/s];GyrY_1 [deg/s];GyrZ_1 [deg/s];AngRX_1 [deg];AngRY_1 [deg];AngRZ_1 [deg];AngCX_1 [deg];AngCY_1 [deg];AngCZ_1 [deg];AccAX_1 [deg/s2];AccAY_1 [deg/s2];AccAZ_1 [deg/s2];AccX_2 [g];AccY_2 [g];AccZ_2 [g];GyrX_2 [deg/s];GyrY_2 [deg/s];GyrZ_2 [deg/s];AngRX_2 [deg];AngRY_2 [deg];AngRZ_2 [deg];AngCX_2 [deg];AngCY_2 [deg];AngCZ_2 [deg];AccAX_2 [deg/s2];AccAY_2 [deg/s2];AccAZ_2 [deg/s2]
54,540;1,04;0,04;0,33;-3,92;19,67;-2,24;-2,3380034;119,178345;17,509226;3,1072938;-32,26996;5,1054354;-294,0;486,5;-27,999998;0,91;-0,11;-0,52;-0,42;-4,83;6,79;16,040453;98,201836;38,307163;2,0916348;-16,01477;1,2652016;101,5;234,50002;-87,5;-0,24;0,99;0,29;-2,59;4,55;-16,66;-220,53008;96,4176;-65,21557;6,4048767;9,419266;1,3026505;94,50001;318,5;59,500027
54,550;1,06;0,04;0,37;-6,93;29,05;-3,57;-2,3922534;119,42194;17,480175;3,0537686;-32,053337;5,073695;-367,50003;692,99994;-112,0;0,87;-0,1;-0,52;0,56;-4,69;8,4;16,041153;98,154236;38,383114;2,0892487;-16,082932;1,3343849;24,5;21,000004;-98,00001;-0,31;0,98;0,27;-1,75;9,45;-16,1;-220,55177;96,4876;-65,37937;6,4242554;9,472786;1,151535;45,5;294,0;90,999985
54,560;1,04;0,03;0,35;-11,27;33,53;-4,48;-2,4832535;119,73484;17,439924;2,9634924;-31,767387;5,030757;-262,50003;371,00012;-91,0;0,88;-0,07;-0,55;0,07;-4,41;4,83;16,044304;98,108734;38,449265;2,0893154;-16,148994;1,3937683;-35,0;311,5;-161,0;-0,3;0,96;0,28;-1,68;10,43;-14,84;-220,56892;96,587006;-65,53407;6,4481506;9,555695;1,0095139;-27,999998;-3,4999847;94,50002
54,570;1,02;0,01;0,36;-12,18;36,47;-5,39;-2,6005034;120,08484;17,390574;2,8469672;-31,444336;4,978718;3,5000324;164,50005;-87,5;0,87;-0,06;-0,55;-0,14;1,54;5,18;16,043953;98,09438;38,499313;2,0858784;-16,183907;1,437046;14,0;717,5;17,499996;-0,3;0,94;0,27;-2,31;9,38;-14,21;-220,58887;96,68606;-65,67932;6,469284;9,6382675;0,8769531;-101,500015;-168,00002;-27,999973
54,580;1,01;0,0;0,36;-11,2;36,82;-6,23;-2,7174034;120,45129;17,332474;2,730791;-31,104836;4,9179306;-6,9999695;-59,500122;-49,000004;0,88;-0,05;-0,54;0,35;9,94;5,18;16,045004;98,15179;38,551113;2,0838432;-16,147064;1,4820824;56,0;672,0;14,0000105;-0,29;0,95;0,27;-3,71;7,07;-15,4;-220,61897;96,76831;-65,82737;6,48024;9,704041;0,7415848;-94,49999;-322,0;-182,00002
54,590;1,01;-0,0;0,34;-12,32;35,28;-6,37;-2,8350034;120,81178;17,269474;2,613916;-30,771317;4,8522425;-154,0;-150,49992;-62,99999;0,89;-0,04;-0,55;0,98;14,98;5,46;16,051655;98,27639;38,604313;2,087408;-16,043022;1,528511;45,5;350,00006;38,5;-0,28;0,94;0,29;-4,2;2,94;-17,85;-220,65852;96,81836;-65,99362;6,4817505;9,73761;0,5880203;13,999999;-262,5;-231,00005
54,600;1,03;-0,01;0,33;-14,28;33,81;-7,49;-2,9680033;121,157234;17,200174;2,4816399;-30,452812;4,7802553;-175,0;-52,49996;-98,00001;0,89;-0,02;-0,57;1,26;16,94;5,95;16,062855;98,43599;38,66136;2,0955238;-15,903984;1,5787926;34,999996;84,000015;77,0;-0,28;0,94;0,3;-3,43;1,82;-20,02;-220,69667;96,84216;-66,18297;6,484665;9,744934;0,41135406;45,499992;-77,00001;-111,99999
54,610;1,04;-0,02;0,32;-15,82;34,23;-8,33;-3,1185033;121,49744;17,121075;2,3318646;-30,139557;4,6984663;-122,49999;279,99994;-98,00001;0,91;-0,03;-0,58;1,68;16,66;7,0;16,077555;98,60399;38,726112;2,1071377;-15,756546;1,636776;136,5;-63,00001;63,00001;-0,29;0,94;0,28;-3,29;1,4;-20,09;-220,73027;96,85826;-66,383514;6,4921265;9,744537;0,22349548;24,500002;-77,00001;-34,999943
54,620;1,05;-0,01;0,31;-16,73;39,41;-9,45;-3,2812533;121,86564;17,032175;2,1698384;-29,798302;4,606879;0,0;710,5;-90,999985;0,92;-0,03;-0,6;3,99;15,68;7,21;16,105906;98,765686;38,79716;2,1324043;-15,61541;1,7010574;241,50003;35,00004;31,500006;-0,28;0,96;0,27;-2,94;0,28;-20,72;-220,76141;96,86666;-66,58756;6,5020447;9,736458;0,03212738;-49,000004;-105,0;-181,99997
54,630;1,05;0,01;0,31;-15,82;48,44;-10,15;-3,4440033;122,304886;16,934175;2,0078127;-29,386032;4,506192;139,99997;1001,00006;17,499971;0,93;-0,07;-0,6;6,51;17,36;7,63;16,158405;98,930885;38,87136;2,18182;-15,470764;1,7684898;238,00002;332,5;-14,0000105;-0,28;0,97;0,25;-4,27;-0,7;-23,73;-220,79747;96,86456;-66,809814;6,5070496;9,71788;-0,17744446;-161,0;-168,0;-276,50003
54,640;1,08;0,02;0,27;-13,93;59,43;-9,1;-3,5927534;122,84424;16,837925;1,859787;-28,873627;4,4072533;210,0;1113,0;146,99998;0,93;-0,1;-0,6;8,75;22,33;6,93;16,234705;99,12933;38,94416;2,2550335;-15,292885;1,8345222;104,99998;377,99997;-52,50001;-0,27;0,96;0,26;-6,16;-3,08;-26,25;-220,84962;96,845665;-67,059715;6,4959564;9,682503;-0,4146576;-175,0;-199,5;-220,5
54,650;1,13;0,02;0,28;-11,62;70,7;-7,21;-3,7205033;123,49489;16,756374;1,7327619;-28,249924;4,323015;217,00002;1336,9999;171,50002;0,92;-0,09;-0,58;8,61;24,92;6,58;16,321505;99,365585;39,01171;2,338747;-15,077194;1,8953056;0,0;318,50006;7,000017;-0,28;0,96;0,27;-7,77;-4,69;-28,14;-220,91928;96,806816;-67,331665;6,4673615;9,627174;-0,6739273;-245,00003;-231,0;-154,0
54,660;1,07;-0,01;0,34;-9,59;86,17;-5,67;-3,8265533;124,279236;16,691975;1,6274357;-27,492554;4,255926;322,0;2240,0002;210,0;0,9;-0,09;-0,57;8,75;28,7;7,07;16,408304;99,63368;39,07996;2,4224625;-14,8296585;1,9567871;66,5;241,5;94,50002;-0,29;0,93;0,28;-11,06;-7,7;-29,33;-221,01343;96,744865;-67,61902;6,4142914;9,548729;-0,94859314;-80,50001;-266,0;-90,999985
54,670;0,89;-0,04;0,42;-5,18;115,5;-3,01;-3,9004033;125,28758;16,648575;1,5543106;-26,511154;4,209839;367,50003;3293,4998;290,5;0,95;-0,06;-0,58;9,94;29,75;8,47;16,501755;99,925934;39,15766;2,512827;-14,557968;2,0277214;234,49998;-175,0;17,499996;-0,29;0,91;0,29;-9,38;-10,01;-29,96;-221,11563;96,65632;-67,91547;6,353134;9,443703;-1,2323608;238,00002;-115,50002;-31,499958
54,680;0,69;-0,02;0,49;-2,24;152,04;0,14;-3,9375033;126,62528;16,634224;1,5179343;-25,200401;4,1927996;-143,50002;2737,0002;66,5;1,0;-0,05;-0,55;13,44;25,2;7,42;16,618654;100,20068;39,23711;2,6266403;-14,30378;2,1004028;591,50006;-980,00006;-77,00002;-0,31;0,9;0,27;-6,3;-10,01;-29,96;-221,19403;96,55622;-68,215065;6,315811;9,327126;-1,5192719;227,50002;-73,49997;34,999943
54,690;0,67;0,02;0,41;-8,05;170,24;-1,68;-3,9889534;128,23668;16,626524;1,4672091;-23,615952;4,182412;-584,50006;777,0004;-227,49998;1,11;-0,03;-0,52;21,77;10,15;6,93;16,794704;100,37743;39,30886;2,7996063;-14,147591;2,1653862;903,00006;-1323,0001;17,499996;-0,32;0,87;0,25;-4,83;-11,48;-29,26;-221,24968;96,44877;-68,51116;6,3012085;9,203194;-1,8026886;126,000015;-301,00003;94,49997
54,700;0,74;0,03;0,2;-13,93;167,58;-4,41;-4,098853;129,92578;16,596073;1,3580332;-21,953796;4,149274;-252,0;-798,00037;-94,5;1,24;0,0;-0,5;31,5;-1,26;7,77;17,061054;100,42188;39,382362;3,062872;-14,123695;2,2321205;574,0;87,5;62,99999;-0,31;0,86;0,25;-3,78;-16,03;-28,07;-221,29272;96,31122;-68,79781;6,299225;9,049164;-2,0766525;13,999987;-966,0;94,49997
54,710;0,8;-0,02;0,09;-13,09;154,28;-3,57;-4,233953;131,53508;16,556173;1,2236581;-20,371475;4,1066856;574,00006;-1263,5002;574,0;1,25;0,02;-0,45;33,25;11,9;8,19;17,384804;100,47508;39,462162;3,3835354;-14,091064;2,305153;-339,50006;3307,5002;-94,49999;-0,28;0,88;0,26;-4,55;-30,8;-27,37;-221,33438;96,077065;-69,07501;6,298645;8,798515;-2,3411713;-49,000015;-1683,5;-63,00001
54,720;0,8;-0,09;0,14;-2,45;142,31;7,07;-4,311653;133,01804;16,573673;1,1466818;-18,915466;4,121497;1004,5;-937,99976;1053,5;1,12;0,01;-0,44;24,71;64,89;5,88;17,674604;100,85903;39,532513;3,6702518;-13,727669;2,3687363;-1088,5;6247,5005;-262,49997;-0,22;0,91;0,22;-4,76;-49,7;-29,33;-221,38094;95,67457;-69,35851;6,2931366;8,3795395;-2,6119843;10,500002;-1949,5001;-283,5
54,730;0,77;-0,09;0,16;7,0;135,52;17,5;-4,288903;134,40718;16,696524;1,1701565;-17,553268;4,241659;805,00006;-686,00006;731,50006;1,0;0,0;-0,4;11,48;136,85;2,94;17,855555;101,86773;39,576614;3,848116;-12,73954;2,406067;-1141,0;6716,5;-238,00002;-0,13;0,94;0,2;-4,34;-69,79;-33,04;-221,42644;95,07712;-69,670364;6,2887115;7,7656097;-2,9111557;-24,499989;-1792,0;-374,5
54,740;0,77;-0,04;0,09;13,65;128,59;21,7;-4,185653;135,72774;16,892523;1,2741303;-16,259659;4,434971;514,50006;-392,0002;56,000042;0,86;0,0;-0,3;1,89;199,22;1,12;17,922405;103,54808;39,596916;3,9118805;-11,079742;2,4196053;-493,5;4073,9998;-227,50002;-0,06;0,97;0,18;-5,25;-85,54;-36,82;-221,47438;94,30047;-70,01966;6,2818146;6,972481;-3,2477646;-339,5;-1165,4999;-115,49988
54,750;0,75;-0,01;0,07;17,29;127,68;18,62;-4,0309534;137,0091;17,094122;1,4295549;-15,00528;4,6338816;168,00003;391,99982;-455,00003;0,75;0,0;-0,24;1,61;218,33;-1,61;17,939905;105,63583;39,594467;3,9262962;-9,012558;2,4103851;332,5;24,500275;-420,00003;0,04;0,96;0,13;-11,13;-93,1;-35,35;-221,55627;93,407265;-70,38051;6,2409973;6,0627823;-3,595932;-497,0;-384,99985;269,49997
54,760;0,74;0,0;0,09;17,01;136,43;12,6;-3,8594534;138,32965;17,250221;1,6017787;-13,71167;4,7872934;-98,00005;892,49994;-553,00006;0,68;-0,04;-0,26;8,54;199,71;-7,28;17,990656;107,726036;39,55002;3,9739609;-6,9429092;2,359169;804,99994;-2803,5005;-675,5;0,15;0,94;0,15;-15,19;-93,24;-31,43;-221,68788;92,47556;-70,71441;6,1504517;5,114601;-3,9171448;-196,00002;255,50003;398,99988
54,770;0,73;0,01;0,14;15,33;145,53;7,56;-3,6977534;139,73946;17,35102;1,7642035;-12,328812;4,8854046;-122,49999;651,00024;-420,00003;0,65;-0,09;-0,32;17,71;162,26;-15,12;18,121906;109,53589;39,43802;4,102125;-5,1536255;2,2404022;846,99994;-3983,0002;-626,49994;0,23;0,93;0,18;-15,05;-87,99;-27,37;-221,83908;91,56941;-71,00841;6,0403137;4,191971;-4,1984634;206,49997;731,4999;346,50003
54,780;0,72;0,0;0,15;14,56;149,45;4,2;-3,5483034;141,21436;17,40982;1,9143775;-10,880859;4,941516;-276,5;-94,49997;-297,5;0,67;-0,11;-0,34;25,48;120,05;-19,81;18,337856;110,94744;39,26337;4,314991;-3,7626343;2,0589867;581,00006;-4186,0;-234,49998;0,32;0,95;0,23;-11,06;-78,61;-24,5;-221,96964;90,73641;-71,26776;5,950821;3,3424911;-4,4451294;549,5;1861,9999;84,000015
54,790;0,76;-0,0;0,05;9,8;143,64;1,61;-3,4265034;142,67981;17,438871;2,0369017;-9,442383;4,9678793;-409,50003;-962,5;-248,5;0,71;-0,08;-0,35;29,33;78,54;-19,81;18,611906;111,94039;39,06527;4,5859566;-2,7902374;1,8541222;248,50006;-3181,5002;171,50002;0,37;0,96;0,26;-4,06;-50,75;-25,69;-222,04524;90,089615;-71,518715;5,916275;2,6792145;-4,683403;465,50003;2621,5;-157,49998
54,800;0,81;0,02;-0,01;6,37;130,2;-0,77;-3,3456535;144,04901;17,443071;2,118476;-8,100128;4,969391;-374,50003;-1182,9999;-133,0;0,76;-0,03;-0,37;30,45;56,42;-16,38;18,910807;112,61519;38,88432;4,881771;-2,1360092;1,6664009;35,00004;-1319,5;521,5;0,34;0,95;0,27;-1,75;-26,18;-27,65;-222,0743;89,70496;-71,785416;5,9282837;2,2780685;-4,937416;115,5;2355,5;301,00003
54,810;0,81;0,03;0,0;2,31;119,98;-1,05;-3,3022535;145,29991;17,433971;2,1626008;-6,876175;4,9576035;-133,0;-776,9997;168,0;0,76;0,02;-0,4;30,03;52,15;-9,38;19,213207;113,158035;38,75552;5,1810875;-1,6137161;1,5308342;-63,00001;238,0001;532,0;0,29;0,94;0,27;-1,75;-3,64;-19,67;-222,0918;89,55586;-72,02202;5,9518433;2,1124878;-5,161339;-13,999999;1883,0;623,0
54,820;0,84;-0,02;-0,04;3,71;114,66;2,59;-3,2721534;146,47311;17,441671;2,1934247;-5,72995;4,962615;483,0;-234,50012;556,5;0,77;0,04;-0,44;29,19;61,18;-5,74;19,509308;113,724686;38,67992;5,474102;-1,0676346;1,4484673;-171,50002;990,4999;287,0;0,26;0,95;0,27;-2,03;11,48;-15,19;-222,1107;89,59506;-72,19632;5,973999;2,1352081;-5,3229523;-6,9999995;1214,5;196,00002
54,830;0,86;-0,06;-0,13;11,97;115,29;10,08;-3,1937535;147,62286;17,505022;2,2725494;-4,607147;5,023278;707,00006;300,99985;749,0;0,79;0,03;-0,48;26,6;71,96;-3,64;19,788258;114,39039;38,63302;5,7499657;-0,42248535;1,3947983;-472,50006;983,49994;90,999985;0,24;0,94;0,23;-1,89;20,65;-15,75;-222,13031;89,755714;-72,35102;5,995453;2,2793808;-5,4649734;-31,500006;399,0;-259,00006
54,840;0,82;-0,03;-0,07;17,85;120,68;17,57;-3,0446534;148,80272;17,643272;2,4223733;-3,454239;5,158839;133,0;818,9999;532,0;0,81;-0,0;-0,49;19,74;80,85;-3,92;20,019958;115,15444;38,59522;5,9785824;0,32099915;1,3502312;-584,50006;504,0001;-52,5;0,22;0,96;0,18;-2,66;19,46;-20,37;-222,15306;89,95626;-72,531624;6,0137787;2,4634323;-5,632889;-66,5;-353,5;-584,50006
54,850;0,76;0,01;-0,03;14,63;131,67;20,72;-2,8822534;150,06447;17,834723;2,585498;-2,2194366;5,347602;-497,00003;735,00024;-45,499992;0,86;-0,05;-0,49;14,91;82,04;-4,69;20,193209;115,968895;38,55217;6,1487465;1,1148987;1,300415;-234,49998;-259,00003;-66,5;0,16;0,94;0,17;-3,22;13,58;-27,44;-222,18246;90,12146;-72,770676;6,025421;2,612152;-5,8592606;91,00001;-1179,5;-766,5
54,860;0,8;0,06;-0,15;7,91;135,38;16,66;-2,7695534;151,39972;18,021622;2,698922;-0,91116333;5,5318127;-504,0;-147,00012;-532,0;0,92;-0,1;-0,5;15,05;75,67;-5,25;20,343008;116,75745;38,50247;6,2954597;1,8828812;1,2439423;56,000042;-255,50003;-45,499992;0,12;1,02;0,15;-0,84;-4,13;-35,7;-222,20276;90,16871;-73,08637;6,0462036;2,6429214;-6,1622696;126,0;-1127,0001;-650,99994
54,870;0,86;0,07;-0,22;4,55;128,73;10,08;-2,7072535;152,72028;18,155321;2,7619467;0,3824463;5,6628246;-118,999985;-721,0003;-588,0;0,89;-0,11;-0,52;16,03;76,93;-5,6;20,498407;117,52045;38,44822;6,447775;2,625328;1,18293;77,0;654,5002;-59,500004;0,15;1,06;0,13;-0,7;-8,96;-40,46;-222,21046;90,10326;-73,46717;6,0795593;2,5609894;-6,530388;-56,000008;-892,49994;-598,4999
54,880;0,88;0,05;-0,2;5,53;120,96;4,9;-2,6568534;153,96872;18,23022;2,8130705;1,6039429;5,735037;-91,00001;-654,4998;-395,5;0,85;-0,08;-0,49;16,59;88,76;-6,44;20,661507;118,3489;38,38802;6,60779;3,43322;1,115963;-3,5000324;1043,0;-126,0;0,19;1,06;0,15;-1,96;-21,98;-47,67;-222,22377;89,948555;-73,90782;6,1073;2,3898087;-6,958359;-69,99999;-1270,5;-679,0001
54,890;0,94;0,05;-0,32;2,73;115,64;2,17;-2,6155534;155,15172;18,265572;2,8550954;2,7599945;5,7676983;-126,000015;-700,0;-266,0;0,79;0,02;-0,45;15,96;97,79;-8,12;20,824257;119,28165;38,31522;6,767454;4,3454056;1,0363922;-108,50001;234,49974;-174,99998;0,2;1,05;0,17;-2,1;-34,37;-54,04;-222,24406;89,6668;-74,416374;6,1280823;2,0915604;-7,4542236;0,0;-280,00003;17,499924
54,900;0,94;0,08;-0,27;3,01;106,96;-0,42;-2,5868533;156,26472;18,274323;2,8845193;3,846054;5,7737617;-10,500002;-752,5002;-280,00003;0,75;0,12;-0,47;14,42;93,45;-9,94;20,976156;120,23785;38,22492;6,9162693;5,281044;0,93932724;-133,0;-1077,9999;-150,50002;0,27;1,02;0,23;-1,96;-27,58;-47,32;-222,26436;89,35705;-74,92317;6,148834;1,7653275;-7,9483414;105,0;441,0;672,0001
54,910;0,9;0,12;-0,17;2,52;100,59;-3,43;-2,5592031;157,30247;18,255072;2,9128942;4,856827;5,7518225;-13,999999;-307,99982;-227,49998;0,73;0,18;-0,51;13,3;76,23;-11,13;21,114756;121,08624;38,119568;7,0517826;6,1088715;0,82720566;-276,5;-1826,9999;-87,5;0,32;1,02;0,21;0,0;-25,55;-40,6;-222,27415;89,0914;-75,36277;6,1801147;1,4832001;-8,375252;91,00001;335,99997;703,5
54,920;0,89;0,14;-0,26;2,73;100,8;-4,97;-2,5329533;158,30942;18,213072;2,939868;5,8368225;5,707135;3,4999967;136,50017;-35,000004;0,72;0,14;-0,56;8,89;56,91;-11,69;21,225706;121,751945;38,005466;7,159647;6,7540207;0,7063408;-595,00006;-1417,5001;-94,50002;0,36;1,0;0,18;-0,14;-20,86;-33,25;-222,27486;88,85935;-75,73202;6,2204742;1,2346725;-8,731819;-52,5;808,49994;503,9999
54,930;0,9;0,13;-0,28;2,59;103,32;-4,13;-2,5063534;159,33002;18,167572;2,9671926;6,830475;5,658947;-52,500004;346,50003;143,5;0,71;0,08;-0,58;1,4;47,88;-13,02;21,277157;122,275894;37,881916;7,2080116;7,2574005;0,5760193;-605,50006;-580,99994;-91,00004;0,31;1,0;0,22;-1,05;-9,38;-30,52;-222,2808;88,70815;-76,050865;6,2555847;1,0669785;-9,037979;-56,0;1165,5001;241,5
54,940;0,85;0,09;-0,18;1,68;107,73;-2,1;-2,4850035;160,38527;18,136421;2,9892664;7,85878;5,6251087;-168,0;472,49985;276,50003;0,77;-0,0;-0,6;-3,22;45,29;-13,51;21,268057;122,741745;37,749268;7,1958275;7,7026978;0,43660355;-161,0;-77,000046;-80,499985;0,23;0,99;0,19;-1,26;2,45;-28,42;-222,29236;88,6735;-76,345566;6,285095;1,0158463;-9,32;-77,0;528,5;119,00005
54,950;0,83;0,06;-0,35;-0,77;112,77;1,4;-2,4804535;161,48776;18,132921;2,9945407;8,934296;5,6189203;-231,0;0,0;311,5;0,79;-0,04;-0,57;-1,82;46,34;-14,63;21,242857;123,1999;37,608566;7,1675434;8,140289;0,2891388;241,5;580,99994;-48,999977;0,17;0,97;0,18;-2,59;1,19;-28,14;-222,31161;88,6917;-76,628365;6,306885;1,0175705;-9,590118;-126,0;-238,00002;10,50005
54,960;0,85;0,05;-0,38;-2,94;107,73;4,13;-2,4990034;162,59026;18,160572;2,976715;10,009842;5,6438828;-199,50002;-818,9999;182,0;0,78;-0,04;-0,58;1,61;56,91;-14,49;21,241806;123,71615;37,462967;7,1634064;8,635979;0,13676834;437,5;997,50006;24,499989;0,17;0,95;0,14;-3,78;-2,31;-28,21;-222,34346;88,686104;-76,91012;6,3161163;0,995491;-9,859184;-38,5;-815,5;-28,000069
54,970;0,87;0,03;-0,36;-4,76;96,39;5,04;-2,5375035;163,61086;18,206423;2,9389393;11,003494;5,687046;-24,500002;-1088,5002;49,000004;0,76;-0,04;-0,6;6,93;66,29;-14,14;21,284506;124,332146;37,319817;7,203022;9,231415;-0,0131492615;539,00006;549,5001;-45,499992;0,21;0,99;0,15;-3,36;-15,12;-28,7;-222,37917;88,59895;-77,19467;6,321472;0,89186096;-10,131058;87,5;-1078,0001;-185,50006
54,980;0,91;0,0;-0,45;-3,43;85,96;5,11;-2,5784535;164,5226;18,257174;2,8987136;11,88829;5,7351084;241,50003;-808,49994;27,999998;0,73;-0,03;-0,62;12,39;67,9;-15,4;21,381105;125,0031;37,172115;7,2965355;9,881805;-0,1676178;392,00003;-528,5;-206,50002;0,28;0,99;0,16;-2,03;-23,87;-31,92;-222,40611;88,40401;-77,49777;6,3355865;0,6804199;-10,421471;-105,00001;-409,5;-363,99994
54,990;0,89;0,02;-0,45;0,07;80,22;5,6;-2,5952535;165,3535;18,310724;2,8826385;12,692215;5,7859716;276,5;-350,0;-77,000015;0,7;-0,03;-0,63;14,77;55,72;-18,27;21,516905;125,6212;37,003765;7,4292507;10,479347;-0,3427353;178,49998;-1246,0001;-252,00005;0,36;0,96;0,21;-5,46;-23,31;-35,98;-222,44356;88,168106;-77,83727;6,339203;0,42803955;-10,748291;-206,50002;325,50003;-553,0
55,000;0,89;0,04;-0,44;2,1;78,96;3,57;-2,5844035;166,1494;18,356575;2,8942122;13,461166;5,829134;84,0;-10,499954;-297,5;0,71;-0,03;-0,64;15,96;42,98;-20,44;21,670555;126,1147;36,810215;7,579815;10,952286;-0,5430527;-101,50004;-1319,5001;-133,0;0,32;0,97;0,26;-6,16;-17,36;-42,98;-222,50166;87,96476;-78,23207;6,322174;0,2082138;-11,130402;34,999992;829,5;-188,99994
55,010;0,82;0,09;-0,39;1,75;80,01;-0,35;-2,5651536;166,94424;18,372675;2,914187;14,229065;5,8425455;-66,5;126,00021;-364,0;0,74;-0,04;-0,65;12,74;29,33;-20,93;21,814054;126,47625;36,603367;7,720228;11,293274;-0,7566681;-434,00003;-454,99994;56,000042;0,25;0,95;0,26;-4,76;-6,72;-39,76;-222,55626;87,84436;-78,64577;6,3086243;0,07133484;-11,531418;196,0;1039,5001;451,49994
55,020;0,85;0,05;-0,51;0,77;81,48;-3,71;-2,5525537;167,7517;18,352375;2,9275107;15,009537;5,819557;-35,000004;-217,0002;-206,50002;0,74;-0,07;-0,66;7,28;33,88;-19,32;21,914154;126,7923;36,40212;7,8172417;11,58876;-0,96468735;-486,5;822,49994;217,00002;0,21;0,94;0,23;-2,24;3,43;-33,95;-222,59126;87,82791;-79,01432;6,3146973;0,038391113;-11,887283;175,00002;591,5;563,49994
55,030;0,87;0,01;-0,5;1,05;75,67;-4,48;-2,5434537;168,53745;18,311424;2,9373355;15,768341;5,775919;-147,0;-546,0003;-21,000004;0,75;-0,05;-0,64;3,01;45,78;-16,59;21,965605;127,1906;36,22257;7,865608;11,966499;-1,151001;-245,00002;818,9999;287,0;0,16;0,92;0,24;-1,26;5,11;-28,49;-222,60876;87,87061;-79,32652;6,3382416;0,06461334;-12,186806;63,0;-168,00002;581,00006
55,040;0,85;-0,01;-0,49;-2,17;70,56;-4,13;-2,5490537;169,2686;18,268373;2,9324594;16,47255;5,7301807;-171,5;-559,9999;56,000008;0,74;0,02;-0,6;2,38;50,26;-13,58;21,992556;127,6708;36,07172;7,889475;12,42614;-1,3086166;80,5;-42,000008;266,0;0,15;0,94;0,17;-0,98;0,07;-22,33;-222,61996;87,896515;-79,58062;6,368103;0,074035645;-12,428223;-220,5;-367,50003;559,99994
55,050;0,91;0,0;-0,63;-2,38;64,47;-3,36;-2,5718036;169,94376;18,230923;2,9104342;17,120758;5,6900415;147,0;-840,0;115,5;0,73;0,08;-0,63;4,62;44,94;-11,27;22,027555;128,1468;35,94747;7,9213886;12,881584;-1,4396324;136,5;-769,9999;357,0;0,2;0,98;0,14;-5,67;-2,24;-17,29;-222,65321;87,885666;-79,77872;6,375931;0,046707153;-12,613632;-332,5;-577,5;308,0
55,060;0,87;-0,0;-0,47;0,77;53,76;-1,82;-2,5798535;170,53491;18,205023;2,9031081;17,684967;5,6614532;178,50002;-745,5;108,49999;0,73;0,07;-0,67;5,11;34,86;-6,44;22,076206;128,5458;35,85892;7,966955;13,260025;-1,5349503;-150,49998;-853,99994;336,00003;0,26;0,98;0,15;-7,63;-11,48;-16,17;-222,71971;87,81706;-79,946014;6,350479;-0,038375854;-12,7682495;-133,0;-717,50006;-34,999943
55,070;0,9;0,04;-0,59;1,19;49,56;-1,19;-2,5700536;171,05151;18,189972;2,9136329;18,174591;5,643714;-13,999999;-423,49988;42,000004;0,71;0,03;-0,68;1,61;27,86;-4,55;22,109806;128,8594;35,80397;7,997469;13,553062;-1,596672;-273,0;-567,0;98,00001;0,26;1,0;0,19;-8,33;-16,59;-17,99;-222,79951;87,67671;-80,11681;6,3117523;-0,19522095;-12,926361;-101,49999;188,99998;105,00002
55,080;0,95;0,06;-0,66;0,49;45,29;-0,98;-2,5616536;171,52576;18,179121;2,9227567;18,621887;5,6301756;66,5;-420,0001;73,5;0,69;0,0;-0,7;-0,35;23,52;-4,48;22,116106;129,1163;35,75882;8,000683;13,789398;-1,6485863;-45,500004;-441,0;0,0;0,21;1,03;0,19;-9,66;-7,7;-14,07;-222,88947;87,55526;-80,277115;6,262863;-0,33315277;-13,073982;-119,00001;763,0;609,0
55,090;0,93;0,05;-0,55;2,52;41,16;0,28;-2,5466037;171,95801;18,175621;2,9385314;19,027191;5,623987;122,50001;-217,00002;31,5;0,69;-0,01;-0,72;0,7;19,04;-4,55;22,117857;129,3291;35,71367;7,9993496;13,981636;-1,7005081;-14,0;-444,50003;-3,5000086;0,2;1,0;0,16;-10,71;-1,33;-5,81;-222,99132;87,51011;-80,37652;6,202072;-0,39478302;-13,160698;-111,99999;413,00003;661,5
55,100;0,91;0,04;-0,63;2,94;40,95;-0,35;-2,5193038;172,36856;18,17527;2,966555;19,410797;5,620949;73,5;-119,00005;-94,5;0,69;-0,05;-0,7;-0,63;14,63;-4,55;22,118208;129,49745;35,668167;7,9966145;14,129425;-1,7527771;-220,5;-367,50006;59,500015;0,23;0,97;0,15;-11,9;0,56;-0,84;-223,10437;87,506256;-80,40977;6,130081;-0,41511536;-13,181267;-125,99998;31,500004;385,0
